image_path,race,dominant_race,region,face_confidence,gender,dominant_gender
retinaface/Tony_Blair_-16.png,"{'asian': np.float32(0.00042365133), 'indian': np.float32(0.0023594357), 'black': np.float32(2.068041e-05), 'white': np.float32(94.95406), 'middle eastern': np.float32(3.8904533), 'latino hispanic': np.float32(1.1526779)}",white,"{'x': 85, 'y': 68, 'w': 78, 'h': 110, 'left_eye': (145, 115), 'right_eye': (109, 114), 'nose': (129, 135), 'mouth_left': (141, 152), 'mouth_right': (111, 150)}",1.0,"{'Woman': np.float32(0.0021997853), 'Man': np.float32(99.997795)}",Man
retinaface/Tony_Blair_-1.png,"{'asian': np.float32(0.38954917), 'indian': np.float32(0.32732984), 'black': np.float32(0.089262076), 'white': np.float32(78.580864), 'middle eastern': np.float32(10.346582), 'latino hispanic': np.float32(10.266419)}",white,"{'x': 77, 'y': 55, 'w': 95, 'h': 138, 'left_eye': (146, 108), 'right_eye': (103, 112), 'nose': (125, 133), 'mouth_left': (146, 154), 'mouth_right': (108, 157)}",1.0,"{'Woman': np.float32(0.13219506), 'Man': np.float32(99.867805)}",Man
retinaface/Tony_Blair_-20.png,"{'asian': np.float32(1.3186351), 'indian': np.float32(0.12472006), 'black': np.float32(0.025481623), 'white': np.float32(89.082436), 'middle eastern': np.float32(5.032198), 'latino hispanic': np.float32(4.416531)}",white,"{'x': 84, 'y': 60, 'w': 90, 'h': 135, 'left_eye': (147, 116), 'right_eye': (106, 114), 'nose': (123, 142), 'mouth_left': (141, 164), 'mouth_right': (107, 161)}",1.0,"{'Woman': np.float32(0.046015672), 'Man': np.float32(99.95399)}",Man
retinaface/Tony_Blair_-2.png,"{'asian': np.float32(3.1542013), 'indian': np.float32(2.1774545), 'black': np.float32(0.35663927), 'white': np.float32(59.89074), 'middle eastern': np.float32(20.15747), 'latino hispanic': np.float32(14.263501)}",white,"{'x': 3, 'y': 139, 'w': 58, 'h': 64, 'left_eye': (38, 160), 'right_eye': (13, 160), 'nose': (21, 173), 'mouth_left': (33, 187), 'mouth_right': (15, 186)}",1.0,"{'Woman': np.float32(64.863266), 'Man': np.float32(35.136734)}",Woman
retinaface/Tony_Blair_-6.png,"{'asian': np.float32(7.1249337), 'indian': np.float32(8.118798), 'black': np.float32(0.9700712), 'white': np.float32(28.901136), 'middle eastern': np.float32(33.93881), 'latino hispanic': np.float32(20.946255)}",middle eastern,"{'x': 88, 'y': 67, 'w': 87, 'h': 119, 'left_eye': (133, 114), 'right_eye': (99, 118), 'nose': (108, 139), 'mouth_left': (134, 156), 'mouth_right': (105, 159)}",1.0,"{'Woman': np.float32(0.023902047), 'Man': np.float32(99.97609)}",Man
retinaface/Tony_Blair_-15.png,"{'asian': np.float32(0.00021367721), 'indian': np.float32(0.0030395458), 'black': np.float32(3.1082454e-05), 'white': np.float32(94.63126), 'middle eastern': np.float32(3.6594663), 'latino hispanic': np.float32(1.705984)}",white,"{'x': 76, 'y': 69, 'w': 92, 'h': 128, 'left_eye': (143, 112), 'right_eye': (101, 117), 'nose': (126, 132), 'mouth_left': (146, 159), 'mouth_right': (111, 163)}",1.0,"{'Woman': np.float32(0.16193652), 'Man': np.float32(99.838066)}",Man
retinaface/Jack_Straw_-4.png,"{'asian': np.float32(0.16176067), 'indian': np.float32(0.10675813), 'black': np.float32(0.010298852), 'white': np.float32(91.75167), 'middle eastern': np.float32(4.881421), 'latino hispanic': np.float32(3.0880888)}",white,"{'x': 43, 'y': 55, 'w': 115, 'h': 155, 'left_eye': (142, 110), 'right_eye': (98, 117), 'nose': (139, 145), 'mouth_left': (142, 168), 'mouth_right': (106, 173)}",1.0,"{'Woman': np.float32(0.030658372), 'Man': np.float32(99.96934)}",Man
retinaface/Jack_Straw_-8.png,"{'asian': np.float32(4.8004656), 'indian': np.float32(5.0902705), 'black': np.float32(1.1303072), 'white': np.float32(32.99175), 'middle eastern': np.float32(26.312366), 'latino hispanic': np.float32(29.674843)}",white,"{'x': 86, 'y': 72, 'w': 79, 'h': 112, 'left_eye': (142, 113), 'right_eye': (105, 115), 'nose': (123, 136), 'mouth_left': (140, 156), 'mouth_right': (111, 157)}",1.0,"{'Woman': np.float32(0.0041625155), 'Man': np.float32(99.99584)}",Man
retinaface/Jack_Straw_-5.png,"{'asian': np.float32(0.18945162), 'indian': np.float32(0.20838527), 'black': np.float32(0.014268987), 'white': np.float32(83.60967), 'middle eastern': np.float32(9.396621), 'latino hispanic': np.float32(6.5815988)}",white,"{'x': 79, 'y': 65, 'w': 90, 'h': 124, 'left_eye': (147, 116), 'right_eye': (105, 111), 'nose': (124, 141), 'mouth_left': (139, 160), 'mouth_right': (104, 156)}",1.0,"{'Woman': np.float32(0.0038401908), 'Man': np.float32(99.99616)}",Man
retinaface/Jack_Straw_-19.png,"{'asian': np.float32(0.40274772), 'indian': np.float32(1.5593575), 'black': np.float32(0.06654194), 'white': np.float32(54.684048), 'middle eastern': np.float32(28.079166), 'latino hispanic': np.float32(15.208142)}",white,"{'x': 87, 'y': 72, 'w': 83, 'h': 112, 'left_eye': (147, 113), 'right_eye': (107, 113), 'nose': (126, 134), 'mouth_left': (143, 156), 'mouth_right': (111, 156)}",1.0,"{'Woman': np.float32(5.866634e-05), 'Man': np.float32(99.99994)}",Man
retinaface/Jack_Straw_-18.png,"{'asian': np.float32(4.3986335), 'indian': np.float32(7.44932), 'black': np.float32(1.2952868), 'white': np.float32(29.951313), 'middle eastern': np.float32(29.808876), 'latino hispanic': np.float32(27.096573)}",white,"{'x': 73, 'y': 65, 'w': 89, 'h': 125, 'left_eye': (144, 110), 'right_eye': (103, 112), 'nose': (130, 136), 'mouth_left': (142, 158), 'mouth_right': (111, 160)}",1.0,"{'Woman': np.float32(0.003180446), 'Man': np.float32(99.99682)}",Man
retinaface/Jack_Straw_-11.png,"{'asian': np.float32(4.4711576), 'indian': np.float32(4.369032), 'black': np.float32(1.1314809), 'white': np.float32(44.59569), 'middle eastern': np.float32(23.025385), 'latino hispanic': np.float32(22.40725)}",white,"{'x': 85, 'y': 63, 'w': 95, 'h': 136, 'left_eye': (146, 112), 'right_eye': (103, 115), 'nose': (122, 143), 'mouth_left': (145, 166), 'mouth_right': (112, 168)}",1.0,"{'Woman': np.float32(0.07243327), 'Man': np.float32(99.92756)}",Man
retinaface/Jack_Straw_-10.png,"{'asian': np.float32(1.1920743), 'indian': np.float32(1.3478645), 'black': np.float32(0.106005065), 'white': np.float32(62.826176), 'middle eastern': np.float32(22.008312), 'latino hispanic': np.float32(12.519567)}",white,"{'x': 76, 'y': 66, 'w': 94, 'h': 129, 'left_eye': (154, 115), 'right_eye': (114, 110), 'nose': (141, 135), 'mouth_left': (147, 165), 'mouth_right': (118, 161)}",1.0,"{'Woman': np.float32(0.27235383), 'Man': np.float32(99.727646)}",Man
retinaface/Jack_Straw_-13.png,"{'asian': np.float32(0.37010053), 'indian': np.float32(0.5561611), 'black': np.float32(0.06475078), 'white': np.float32(77.731705), 'middle eastern': np.float32(12.457018), 'latino hispanic': np.float32(8.820264)}",white,"{'x': 78, 'y': 67, 'w': 85, 'h': 123, 'left_eye': (144, 111), 'right_eye': (104, 110), 'nose': (127, 134), 'mouth_left': (139, 160), 'mouth_right': (109, 159)}",1.0,"{'Woman': np.float32(0.0023145943), 'Man': np.float32(99.99769)}",Man
retinaface/Jack_Straw_-7.png,"{'asian': np.float32(0.3135556), 'indian': np.float32(14.876745), 'black': np.float32(0.7946128), 'white': np.float32(8.596754), 'middle eastern': np.float32(56.009663), 'latino hispanic': np.float32(19.408672)}",middle eastern,"{'x': 80, 'y': 65, 'w': 84, 'h': 113, 'left_eye': (144, 111), 'right_eye': (105, 109), 'nose': (125, 137), 'mouth_left': (138, 153), 'mouth_right': (108, 152)}",1.0,"{'Woman': np.float32(0.00041553235), 'Man': np.float32(99.99958)}",Man
retinaface/Jack_Straw_-17.png,"{'asian': np.float32(2.1307228), 'indian': np.float32(4.125779), 'black': np.float32(0.49088266), 'white': np.float32(42.084156), 'middle eastern': np.float32(30.903456), 'latino hispanic': np.float32(20.264997)}",white,"{'x': 82, 'y': 65, 'w': 90, 'h': 130, 'left_eye': (147, 111), 'right_eye': (105, 111), 'nose': (125, 136), 'mouth_left': (142, 162), 'mouth_right': (110, 162)}",1.0,"{'Woman': np.float32(0.00080092216), 'Man': np.float32(99.9992)}",Man
retinaface/Jack_Straw_-14.png,"{'asian': np.float32(0.60901767), 'indian': np.float32(0.42027614), 'black': np.float32(0.032983914), 'white': np.float32(77.71036), 'middle eastern': np.float32(10.689809), 'latino hispanic': np.float32(10.537559)}",white,"{'x': 79, 'y': 62, 'w': 96, 'h': 130, 'left_eye': (145, 109), 'right_eye': (101, 117), 'nose': (124, 141), 'mouth_left': (148, 158), 'mouth_right': (113, 165)}",1.0,"{'Woman': np.float32(0.0022040105), 'Man': np.float32(99.997795)}",Man
retinaface/Jack_Straw_-12.png,"{'asian': np.float32(0.9535037), 'indian': np.float32(1.8131429), 'black': np.float32(0.110761054), 'white': np.float32(59.09564), 'middle eastern': np.float32(28.699776), 'latino hispanic': np.float32(9.327179)}",white,"{'x': 78, 'y': 61, 'w': 93, 'h': 128, 'left_eye': (146, 111), 'right_eye': (102, 112), 'nose': (124, 144), 'mouth_left': (140, 162), 'mouth_right': (109, 163)}",1.0,"{'Woman': np.float32(0.03945903), 'Man': np.float32(99.96055)}",Man
retinaface/Jack_Straw_-3.png,"{'asian': np.float32(1.3498614), 'indian': np.float32(2.8177845), 'black': np.float32(0.4248195), 'white': np.float32(54.302425), 'middle eastern': np.float32(22.281767), 'latino hispanic': np.float32(18.823343)}",white,"{'x': 86, 'y': 67, 'w': 95, 'h': 133, 'left_eye': (147, 120), 'right_eye': (106, 113), 'nose': (116, 142), 'mouth_left': (135, 169), 'mouth_right': (101, 163)}",1.0,"{'Woman': np.float32(0.0076547703), 'Man': np.float32(99.99235)}",Man
retinaface/Jack_Straw_-9.png,"{'asian': np.float32(0.9481662), 'indian': np.float32(1.7212448), 'black': np.float32(0.12354036), 'white': np.float32(59.64026), 'middle eastern': np.float32(21.847641), 'latino hispanic': np.float32(15.71915)}",white,"{'x': 85, 'y': 63, 'w': 88, 'h': 124, 'left_eye': (147, 111), 'right_eye': (106, 108), 'nose': (123, 137), 'mouth_left': (140, 159), 'mouth_right': (108, 156)}",1.0,"{'Woman': np.float32(0.0036418056), 'Man': np.float32(99.99635)}",Man
retinaface/Jack_Straw_-16.png,"{'asian': np.float32(5.080757), 'indian': np.float32(8.134437), 'black': np.float32(1.6688174), 'white': np.float32(31.146708), 'middle eastern': np.float32(36.622627), 'latino hispanic': np.float32(17.346653)}",middle eastern,"{'x': 79, 'y': 61, 'w': 88, 'h': 127, 'left_eye': (146, 111), 'right_eye': (104, 105), 'nose': (122, 135), 'mouth_left': (137, 157), 'mouth_right': (101, 152)}",1.0,"{'Woman': np.float32(0.04008156), 'Man': np.float32(99.959915)}",Man
retinaface/Jack_Straw_-1.png,"{'asian': np.float32(0.6873408), 'indian': np.float32(1.3387529), 'black': np.float32(0.08347874), 'white': np.float32(66.15633), 'middle eastern': np.float32(20.701416), 'latino hispanic': np.float32(11.032683)}",white,"{'x': 81, 'y': 66, 'w': 88, 'h': 126, 'left_eye': (143, 109), 'right_eye': (102, 113), 'nose': (123, 133), 'mouth_left': (144, 153), 'mouth_right': (108, 157)}",1.0,"{'Woman': np.float32(0.06899764), 'Man': np.float32(99.931)}",Man
retinaface/Jack_Straw_-20.png,"{'asian': np.float32(0.08245704), 'indian': np.float32(0.23951313), 'black': np.float32(0.0085592205), 'white': np.float32(81.57551), 'middle eastern': np.float32(10.1674185), 'latino hispanic': np.float32(7.9265385)}",white,"{'x': 89, 'y': 69, 'w': 84, 'h': 120, 'left_eye': (148, 113), 'right_eye': (107, 113), 'nose': (124, 137), 'mouth_left': (143, 159), 'mouth_right': (111, 159)}",1.0,"{'Woman': np.float32(8.7439585e-05), 'Man': np.float32(99.999916)}",Man
retinaface/Jack_Straw_-2.png,"{'asian': np.float32(0.12920718), 'indian': np.float32(0.15983985), 'black': np.float32(0.013333129), 'white': np.float32(85.68497), 'middle eastern': np.float32(7.102483), 'latino hispanic': np.float32(6.9101715)}",white,"{'x': 83, 'y': 69, 'w': 82, 'h': 112, 'left_eye': (143, 113), 'right_eye': (104, 113), 'nose': (123, 135), 'mouth_left': (142, 150), 'mouth_right': (106, 150)}",1.0,"{'Woman': np.float32(0.00031444678), 'Man': np.float32(99.99969)}",Man
retinaface/Jack_Straw_-6.png,"{'asian': np.float32(2.3252814), 'indian': np.float32(15.38045), 'black': np.float32(1.8739337), 'white': np.float32(12.597135), 'middle eastern': np.float32(46.381752), 'latino hispanic': np.float32(21.441444)}",middle eastern,"{'x': 79, 'y': 64, 'w': 86, 'h': 126, 'left_eye': (144, 110), 'right_eye': (104, 115), 'nose': (129, 139), 'mouth_left': (144, 158), 'mouth_right': (113, 162)}",1.0,"{'Woman': np.float32(0.0016666814), 'Man': np.float32(99.99833)}",Man
retinaface/Jack_Straw_-15.png,"{'asian': np.float32(1.1064796), 'indian': np.float32(2.5461018), 'black': np.float32(0.2187543), 'white': np.float32(51.262897), 'middle eastern': np.float32(27.619148), 'latino hispanic': np.float32(17.246622)}",white,"{'x': 88, 'y': 65, 'w': 87, 'h': 123, 'left_eye': (138, 112), 'right_eye': (102, 114), 'nose': (113, 140), 'mouth_left': (138, 157), 'mouth_right': (108, 158)}",1.0,"{'Woman': np.float32(0.08665399), 'Man': np.float32(99.91335)}",Man
retinaface/Pete_Sampras_-4.png,"{'asian': np.float32(0.81964916), 'indian': np.float32(2.0718205), 'black': np.float32(0.34685215), 'white': np.float32(55.574364), 'middle eastern': np.float32(23.163036), 'latino hispanic': np.float32(18.024282)}",white,"{'x': 79, 'y': 68, 'w': 88, 'h': 118, 'left_eye': (146, 114), 'right_eye': (105, 116), 'nose': (130, 134), 'mouth_left': (148, 152), 'mouth_right': (109, 153)}",1.0,"{'Woman': np.float32(1.0988207), 'Man': np.float32(98.90118)}",Man
retinaface/Pete_Sampras_-8.png,"{'asian': np.float32(0.2981634), 'indian': np.float32(3.6221023), 'black': np.float32(0.18999048), 'white': np.float32(24.795317), 'middle eastern': np.float32(52.149094), 'latino hispanic': np.float32(18.945337)}",middle eastern,"{'x': 89, 'y': 65, 'w': 87, 'h': 122, 'left_eye': (145, 117), 'right_eye': (106, 112), 'nose': (117, 138), 'mouth_left': (138, 158), 'mouth_right': (103, 153)}",1.0,"{'Woman': np.float32(0.09122247), 'Man': np.float32(99.90878)}",Man
retinaface/Pete_Sampras_-5.png,"{'asian': np.float32(9.044661), 'indian': np.float32(10.524573), 'black': np.float32(3.9971688), 'white': np.float32(26.469494), 'middle eastern': np.float32(22.805567), 'latino hispanic': np.float32(27.158543)}",latino hispanic,"{'x': 68, 'y': 64, 'w': 98, 'h': 131, 'left_eye': (148, 117), 'right_eye': (103, 111), 'nose': (126, 143), 'mouth_left': (139, 161), 'mouth_right': (98, 156)}",1.0,"{'Woman': np.float32(0.39549452), 'Man': np.float32(99.60451)}",Man
retinaface/Pete_Sampras_-19.png,"{'asian': np.float32(2.81129), 'indian': np.float32(7.761669), 'black': np.float32(1.8094231), 'white': np.float32(23.93639), 'middle eastern': np.float32(34.270626), 'latino hispanic': np.float32(29.410606)}",middle eastern,"{'x': 86, 'y': 74, 'w': 88, 'h': 116, 'left_eye': (143, 116), 'right_eye': (103, 120), 'nose': (120, 133), 'mouth_left': (144, 154), 'mouth_right': (107, 157)}",1.0,"{'Woman': np.float32(0.21316956), 'Man': np.float32(99.78683)}",Man
retinaface/Pete_Sampras_-18.png,"{'asian': np.float32(0.22254086), 'indian': np.float32(3.439543), 'black': np.float32(0.12043777), 'white': np.float32(27.983295), 'middle eastern': np.float32(53.684364), 'latino hispanic': np.float32(14.549809)}",middle eastern,"{'x': 85, 'y': 58, 'w': 86, 'h': 133, 'left_eye': (145, 114), 'right_eye': (105, 110), 'nose': (119, 139), 'mouth_left': (135, 164), 'mouth_right': (106, 161)}",1.0,"{'Woman': np.float32(0.051949132), 'Man': np.float32(99.94805)}",Man
retinaface/Pete_Sampras_-11.png,"{'asian': np.float32(0.54520977), 'indian': np.float32(4.509322), 'black': np.float32(0.28091344), 'white': np.float32(26.293186), 'middle eastern': np.float32(49.657707), 'latino hispanic': np.float32(18.713661)}",middle eastern,"{'x': 80, 'y': 67, 'w': 88, 'h': 128, 'left_eye': (147, 120), 'right_eye': (106, 116), 'nose': (125, 143), 'mouth_left': (138, 167), 'mouth_right': (107, 163)}",1.0,"{'Woman': np.float32(0.02663773), 'Man': np.float32(99.973366)}",Man
retinaface/Pete_Sampras_-10.png,"{'asian': np.float32(2.1420343), 'indian': np.float32(5.593816), 'black': np.float32(1.1757659), 'white': np.float32(29.108688), 'middle eastern': np.float32(37.479412), 'latino hispanic': np.float32(24.500278)}",middle eastern,"{'x': 87, 'y': 67, 'w': 86, 'h': 125, 'left_eye': (148, 115), 'right_eye': (107, 114), 'nose': (125, 139), 'mouth_left': (141, 163), 'mouth_right': (112, 162)}",1.0,"{'Woman': np.float32(0.0048378618), 'Man': np.float32(99.99516)}",Man
retinaface/Pete_Sampras_-13.png,"{'asian': np.float32(1.0246118), 'indian': np.float32(2.787138), 'black': np.float32(0.2771324), 'white': np.float32(45.45088), 'middle eastern': np.float32(32.386627), 'latino hispanic': np.float32(18.073614)}",white,"{'x': 87, 'y': 61, 'w': 88, 'h': 126, 'left_eye': (145, 115), 'right_eye': (104, 111), 'nose': (116, 137), 'mouth_left': (134, 161), 'mouth_right': (105, 157)}",1.0,"{'Woman': np.float32(0.12267821), 'Man': np.float32(99.87732)}",Man
retinaface/Pete_Sampras_-7.png,"{'asian': np.float32(0.10498447), 'indian': np.float32(1.1504095), 'black': np.float32(0.05478116), 'white': np.float32(42.24363), 'middle eastern': np.float32(39.42447), 'latino hispanic': np.float32(17.021725)}",white,"{'x': 89, 'y': 67, 'w': 87, 'h': 122, 'left_eye': (143, 111), 'right_eye': (104, 118), 'nose': (122, 139), 'mouth_left': (149, 152), 'mouth_right': (113, 158)}",1.0,"{'Woman': np.float32(0.034551334), 'Man': np.float32(99.965454)}",Man
retinaface/Pete_Sampras_-17.png,"{'asian': np.float32(3.8919568), 'indian': np.float32(5.6600356), 'black': np.float32(1.149403), 'white': np.float32(41.092655), 'middle eastern': np.float32(23.34166), 'latino hispanic': np.float32(24.864285)}",white,"{'x': 82, 'y': 61, 'w': 88, 'h': 127, 'left_eye': (144, 113), 'right_eye': (102, 114), 'nose': (122, 142), 'mouth_left': (146, 152), 'mouth_right': (104, 153)}",1.0,"{'Woman': np.float32(0.25894743), 'Man': np.float32(99.74106)}",Man
retinaface/Pete_Sampras_-14.png,"{'asian': np.float32(1.9179888), 'indian': np.float32(5.046763), 'black': np.float32(0.67024106), 'white': np.float32(38.500603), 'middle eastern': np.float32(33.695362), 'latino hispanic': np.float32(20.169043)}",white,"{'x': 91, 'y': 64, 'w': 95, 'h': 135, 'left_eye': (150, 117), 'right_eye': (108, 115), 'nose': (120, 139), 'mouth_left': (148, 161), 'mouth_right': (106, 158)}",1.0,"{'Woman': np.float32(1.7437975), 'Man': np.float32(98.25621)}",Man
retinaface/Pete_Sampras_-12.png,"{'asian': np.float32(0.20508622), 'indian': np.float32(1.2040948), 'black': np.float32(0.15659624), 'white': np.float32(56.375774), 'middle eastern': np.float32(25.622406), 'latino hispanic': np.float32(16.436043)}",white,"{'x': 76, 'y': 67, 'w': 92, 'h': 124, 'left_eye': (147, 118), 'right_eye': (104, 109), 'nose': (122, 137), 'mouth_left': (133, 165), 'mouth_right': (100, 157)}",1.0,"{'Woman': np.float32(0.020322323), 'Man': np.float32(99.97968)}",Man
retinaface/Pete_Sampras_-3.png,"{'asian': np.float32(0.62358594), 'indian': np.float32(3.6428478), 'black': np.float32(0.2437928), 'white': np.float32(28.987309), 'middle eastern': np.float32(47.50038), 'latino hispanic': np.float32(19.002083)}",middle eastern,"{'x': 77, 'y': 64, 'w': 91, 'h': 125, 'left_eye': (144, 110), 'right_eye': (103, 118), 'nose': (130, 136), 'mouth_left': (148, 155), 'mouth_right': (114, 162)}",1.0,"{'Woman': np.float32(0.014329799), 'Man': np.float32(99.98567)}",Man
retinaface/Pete_Sampras_-9.png,"{'asian': np.float32(2.7959774), 'indian': np.float32(8.884318), 'black': np.float32(1.0569361), 'white': np.float32(22.137957), 'middle eastern': np.float32(37.843166), 'latino hispanic': np.float32(27.281643)}",middle eastern,"{'x': 78, 'y': 69, 'w': 86, 'h': 112, 'left_eye': (146, 118), 'right_eye': (107, 108), 'nose': (123, 139), 'mouth_left': (130, 160), 'mouth_right': (100, 151)}",1.0,"{'Woman': np.float32(0.035052847), 'Man': np.float32(99.96495)}",Man
retinaface/Pete_Sampras_-16.png,"{'asian': np.float32(0.47622615), 'indian': np.float32(3.2775612), 'black': np.float32(0.33639488), 'white': np.float32(34.768517), 'middle eastern': np.float32(39.209328), 'latino hispanic': np.float32(21.931978)}",middle eastern,"{'x': 72, 'y': 70, 'w': 87, 'h': 123, 'left_eye': (145, 116), 'right_eye': (107, 113), 'nose': (136, 132), 'mouth_left': (144, 160), 'mouth_right': (111, 157)}",1.0,"{'Woman': np.float32(0.38767684), 'Man': np.float32(99.61233)}",Man
retinaface/Pete_Sampras_-1.png,"{'asian': np.float32(0.023050055), 'indian': np.float32(0.1137851), 'black': np.float32(0.0059253466), 'white': np.float32(79.71123), 'middle eastern': np.float32(8.765798), 'latino hispanic': np.float32(11.380212)}",white,"{'x': 87, 'y': 61, 'w': 101, 'h': 144, 'left_eye': (148, 118), 'right_eye': (105, 113), 'nose': (112, 138), 'mouth_left': (138, 168), 'mouth_right': (99, 163)}",1.0,"{'Woman': np.float32(0.18769473), 'Man': np.float32(99.8123)}",Man
retinaface/Pete_Sampras_-20.png,"{'asian': np.float32(0.0016934058), 'indian': np.float32(0.34833896), 'black': np.float32(0.0013919339), 'white': np.float32(32.84567), 'middle eastern': np.float32(62.09363), 'latino hispanic': np.float32(4.7092752)}",middle eastern,"{'x': 92, 'y': 64, 'w': 85, 'h': 121, 'left_eye': (144, 110), 'right_eye': (106, 114), 'nose': (120, 135), 'mouth_left': (149, 148), 'mouth_right': (111, 152)}",1.0,"{'Woman': np.float32(0.010560242), 'Man': np.float32(99.98944)}",Man
retinaface/Pete_Sampras_-2.png,"{'asian': np.float32(0.7778213), 'indian': np.float32(4.347449), 'black': np.float32(0.36896458), 'white': np.float32(25.799717), 'middle eastern': np.float32(44.999638), 'latino hispanic': np.float32(23.706415)}",middle eastern,"{'x': 79, 'y': 64, 'w': 91, 'h': 129, 'left_eye': (146, 115), 'right_eye': (102, 115), 'nose': (123, 141), 'mouth_left': (142, 162), 'mouth_right': (107, 162)}",1.0,"{'Woman': np.float32(0.060985744), 'Man': np.float32(99.93901)}",Man
retinaface/Pete_Sampras_-6.png,"{'asian': np.float32(0.09800256), 'indian': np.float32(0.9698473), 'black': np.float32(0.039802287), 'white': np.float32(48.579006), 'middle eastern': np.float32(35.692413), 'latino hispanic': np.float32(14.6209345)}",white,"{'x': 85, 'y': 64, 'w': 92, 'h': 131, 'left_eye': (144, 113), 'right_eye': (103, 117), 'nose': (121, 142), 'mouth_left': (150, 154), 'mouth_right': (106, 157)}",1.0,"{'Woman': np.float32(0.04982525), 'Man': np.float32(99.95017)}",Man
retinaface/Pete_Sampras_-15.png,"{'asian': np.float32(0.7502845), 'indian': np.float32(2.2743807), 'black': np.float32(0.32922572), 'white': np.float32(47.31839), 'middle eastern': np.float32(34.81985), 'latino hispanic': np.float32(14.507863)}",white,"{'x': 76, 'y': 70, 'w': 87, 'h': 122, 'left_eye': (142, 111), 'right_eye': (101, 115), 'nose': (126, 130), 'mouth_left': (145, 152), 'mouth_right': (108, 157)}",1.0,"{'Woman': np.float32(0.66919756), 'Man': np.float32(99.330795)}",Man
retinaface/Amelie_Mauresmo_-4.png,"{'asian': np.float32(0.00032623092), 'indian': np.float32(0.00023010414), 'black': np.float32(8.507211e-06), 'white': np.float32(97.981636), 'middle eastern': np.float32(0.2892842), 'latino hispanic': np.float32(1.7285082)}",white,"{'x': 68, 'y': 66, 'w': 97, 'h': 138, 'left_eye': (144, 116), 'right_eye': (100, 116), 'nose': (128, 132), 'mouth_left': (143, 164), 'mouth_right': (106, 164)}",1.0,"{'Woman': np.float32(39.14582), 'Man': np.float32(60.85418)}",Man
retinaface/Amelie_Mauresmo_-8.png,"{'asian': np.float32(0.21350802), 'indian': np.float32(0.38109753), 'black': np.float32(0.039463233), 'white': np.float32(69.90905), 'middle eastern': np.float32(14.003797), 'latino hispanic': np.float32(15.453082)}",white,"{'x': 87, 'y': 64, 'w': 84, 'h': 116, 'left_eye': (146, 112), 'right_eye': (106, 111), 'nose': (123, 137), 'mouth_left': (142, 152), 'mouth_right': (108, 151)}",1.0,"{'Woman': np.float32(71.782234), 'Man': np.float32(28.217762)}",Woman
retinaface/Amelie_Mauresmo_-5.png,"{'asian': np.float32(0.06544696), 'indian': np.float32(0.11399201), 'black': np.float32(0.009774719), 'white': np.float32(77.70459), 'middle eastern': np.float32(11.518574), 'latino hispanic': np.float32(10.587618)}",white,"{'x': 80, 'y': 62, 'w': 89, 'h': 122, 'left_eye': (146, 113), 'right_eye': (105, 106), 'nose': (121, 135), 'mouth_left': (133, 158), 'mouth_right': (102, 152)}",1.0,"{'Woman': np.float32(26.76221), 'Man': np.float32(73.237785)}",Man
retinaface/Amelie_Mauresmo_-19.png,"{'asian': np.float32(7.942738e-05), 'indian': np.float32(1.49606985e-05), 'black': np.float32(1.3282548e-07), 'white': np.float32(99.93764), 'middle eastern': np.float32(0.02588082), 'latino hispanic': np.float32(0.036391903)}",white,"{'x': 68, 'y': 62, 'w': 99, 'h': 132, 'left_eye': (146, 113), 'right_eye': (99, 112), 'nose': (126, 138), 'mouth_left': (141, 160), 'mouth_right': (103, 160)}",1.0,"{'Woman': np.float32(12.943761), 'Man': np.float32(87.056244)}",Man
retinaface/Amelie_Mauresmo_-18.png,"{'asian': np.float32(0.26246133), 'indian': np.float32(0.30529898), 'black': np.float32(0.026521284), 'white': np.float32(74.31353), 'middle eastern': np.float32(9.057187), 'latino hispanic': np.float32(16.035)}",white,"{'x': 88, 'y': 63, 'w': 92, 'h': 127, 'left_eye': (145, 110), 'right_eye': (104, 113), 'nose': (119, 134), 'mouth_left': (143, 158), 'mouth_right': (112, 161)}",1.0,"{'Woman': np.float32(3.287258), 'Man': np.float32(96.712746)}",Man
retinaface/Amelie_Mauresmo_-11.png,"{'asian': np.float32(0.022646697), 'indian': np.float32(0.04180978), 'black': np.float32(0.0020056085), 'white': np.float32(90.8378), 'middle eastern': np.float32(4.311293), 'latino hispanic': np.float32(4.784449)}",white,"{'x': 85, 'y': 60, 'w': 88, 'h': 122, 'left_eye': (144, 111), 'right_eye': (103, 109), 'nose': (117, 135), 'mouth_left': (138, 155), 'mouth_right': (105, 152)}",1.0,"{'Woman': np.float32(55.323624), 'Man': np.float32(44.67638)}",Woman
retinaface/Amelie_Mauresmo_-10.png,"{'asian': np.float32(0.00018291024), 'indian': np.float32(0.00042878874), 'black': np.float32(2.773645e-06), 'white': np.float32(98.80367), 'middle eastern': np.float32(0.7880873), 'latino hispanic': np.float32(0.40762466)}",white,"{'x': 81, 'y': 54, 'w': 96, 'h': 133, 'left_eye': (151, 109), 'right_eye': (106, 111), 'nose': (129, 141), 'mouth_left': (152, 149), 'mouth_right': (107, 150)}",1.0,"{'Woman': np.float32(34.4205), 'Man': np.float32(65.5795)}",Man
